Transcript	Gene	sw480-1	sw480-2	sw480-3	sw480_APC_1	sw480_APC_2	sw480_APC_3	sw480_CONTROL_1	sw480_CONTROL_2	sw480_CONTROL_3
NM_017647	FTSJ3	21.96259117	23.11429024	24.23064232	20.20902443	20.72790146	20.58370018	24.54590225	24.47522163	23.59131622
NM_002805	PSMC5	111.4672089	119.9508972	115.9647293	99.30827332	103.7417679	97.7829361	110.4357376	112.9982147	113.312355
NM_001199163	PSMC5	101.8863144	109.5051346	105.6840973	90.53129578	94.71362305	89.12509155	100.8447876	103.263092	103.4474106
NM_001098426	SMARCD2	39.78126526	36.69304657	37.83683014	44.35026932	43.52458954	44.62882233	40.03100204	41.40999222	41.57646561
NR_002947	TCAM1P	0.538876653	0.695751786	0.703436792	0.286438912	0.245070606	0.248150975	0.358225107	0.39001298	0.400033742
NM_020991	CSH2	0	0.054449994	0	0	0	0.058261372	0	0	0
NM_022644	CSH2	0	0.042323366	0	0	0	0.04528591	0	0	0
NM_022645	CSH2	0	0.080400243	0	0	0	0.086028084	0	0	0
NM_002059	GH2	0	0	0	0	0	0	0	0	0
NM_022556	GH2	0	0	0	0	0	0	0	0	0
NM_022557	GH2	0	0	0	0	0	0	0	0	0
NM_022558	GH2	0	0	0	0	0	0	0	0	0
NM_001317	CSH1	0	0	0	0	0	0	0	0	0
NM_001318	CSHL1	0	0	0	0	0	0	0	0	0
NM_022579	CSHL1	0	0	0	0	0	0	0	0	0
NM_022580	CSHL1	0	0	0	0	0	0	0	0	0
NM_022581	CSHL1	0	0	0	0	0	0	0	0	0
NM_000515	GH1	0	0	0	0	0	0	0	0	0
NM_022559	GH1	0	0	0	0	0	0	0	0	0
NM_022560	GH1	0	0	0	0	0	0	0	0	0
NM_022561	GH1	0	0	0	0	0	0	0	0	0
NM_022562	GH1	0	0	0	0	0	0	0	0	0
NM_000626	CD79B	0.153242052	0.15251179	0.113287143	0	0	0	0.037691757	0.256477594	0.217710942
NM_001039933	CD79B	0.152878344	0.152149811	0.113018267	0	0	0	0.037602298	0.255868852	0.217194229
NM_021602	CD79B	0.152717248	0.202652663	0.150532231	0	0	0	0.050083566	0.283999175	0.24107264
NM_000334	SCN4A	0.086653925	0.154001743	0.073212095	0.006086598	0.019528328	0.026365045	0.17659834	0.117405735	0.128971547
NM_001164257	C17orf72	0.824076772	0.742777109	0.873590827	1.406675935	1.504399776	1.722001433	1.024931908	1.075631976	1.163402319
NM_001191029	C17orf72	0.843904674	0.760648847	0.894610047	1.440521598	1.540596724	1.763434052	1.049592495	1.101512432	1.191394687
NM_001191030	C17orf72	0.829684615	0.747831702	0.879535615	1.416248322	1.514637232	1.733719707	1.016505003	1.082951665	1.171319246
NM_001191031	C17orf72	0.889030039	0.801322401	0.925912559	1.517549276	1.622975707	1.822003007	1.105716467	1.141696334	1.239213705
NM_000873	ICAM2	3.069171667	2.97520709	3.221704721	6.114620209	6.413653851	6.918730736	3.882344484	4.047175407	4.530256271
NM_001099786	ICAM2	2.931141853	2.953188181	3.210226536	6.15619421	6.926388264	6.859305859	3.809464931	4.158811569	4.524147987
NM_001099787	ICAM2	3.122964382	3.146453381	3.382309914	6.559073925	7.339123249	7.267141819	4.058767796	4.430976391	4.783704281
NM_001099788	ICAM2	3.173041582	3.197394609	3.440407276	6.7085495	7.591730118	7.475967407	4.136376381	4.469792366	4.921166897
NM_001099789	ICAM2	3.40208149	3.428192854	3.646828651	7.192793369	8.095001221	7.970319748	4.434952736	4.792435646	5.236114502
NM_001433	ERN1	2.315963984	2.376956463	2.163930655	1.138718009	1.116340876	1.258823872	3.133018017	3.014801741	2.958975315
NR_004380	SNORD104	0	0	0.595229566	0	0	0	0	0	0
NR_002995	SNORA76	2.542608261	1.445995331	0.716065645	3.214684486	2.292008877	0.773605943	4.288358688	1.621144176	1.376107812
NM_018469	TEX2	8.447053909	9.332492828	8.401039124	8.90385437	8.544224739	8.934616089	9.319106102	9.573348999	8.503887177
NM_000442	PECAM1	0	0	0	0.042673156	0.034228295	0.046211354	0	0	0
NM_001085423	MILR1	0	0.076195478	0	0	0.080516957	0	0	0.085424788	0
NM_007215	POLG2	4.364226341	4.79586935	5.287610054	6.348027229	6.247186184	5.163844109	5.426809311	5.241512775	6.200255394
NM_004396	DDX5	136.5879211	142.2810974	141.410965	106.3100662	109.3164444	112.1822205	139.3763123	138.6508331	138.6787415
NR_039891	MIR3064	0	0	0	0	0	0	0	0	0
NR_039969	MIR5047	2.415477991	2.403967381	1.428550959	0	1.016123891	1.028895855	1.90117228	2.156121731	2.287779331
NM_138363	CEP95	6.952696323	6.669243813	6.835511208	5.777027607	6.461777687	6.141234398	6.787375927	5.873406887	6.551097393
NM_022739	SMURF2	16.44474411	19.45062065	18.91924667	14.67202091	15.28391266	15.80869579	17.83885765	16.74535751	16.34466171
NR_026899	LOC146880	5.840359211	7.055668831	6.089560032	6.290962219	7.118548393	6.255342007	5.995136261	5.443039894	5.00401783
NR_027487	LOC146880	3.916537046	3.513104439	2.783536911	4.231561661	3.022915602	3.723214149	1.835682988	2.41944766	1.799019217
NR_024386	PLEKHM1P	2.149296045	2.073236704	2.085951805	2.454958916	2.451633692	2.834569454	1.75673008	1.789389253	1.706830621
NR_036199_2	MIR4315-1	0	0	0	0	0	0	0	0	0
NR_036271_2	MIR4315-2	0	0	0	0	0	0	0	0	0
NM_199340	LRRC37A3	0.341108978	0.415867239	0.395068496	0.142559603	0.116589688	0.154379785	0.285259753	0.361573815	0.363460094
NR_026903	AMZ2P1	0.940366209	1.42478013	1.424953938	0.634884119	0.767554462	0.941610157	1.090881824	1.127547741	1.236278296
NM_006572	GNA13	10.66316223	10.87137222	10.80486488	6.910222054	7.390285492	6.945169926	10.79971981	9.190250397	10.51994228
NM_001081955	RGS9	1.671145797	1.644064903	1.192825794	0.170001194	0.161610171	0.040910371	1.190595031	1.414552927	1.146163821
NM_001165933	RGS9	0.378784239	0.521971166	0.172322184	0.028652528	0.153215304	0.031028224	0.171999902	0.357619703	0.220774844
NM_003835	RGS9	1.665186882	1.638202906	1.188572526	0.16939503	0.161033913	0.040764496	1.18634963	1.409509182	1.14207685
NM_004655	AXIN2	162.6452332	159.8479156	151.6878967	17.73613167	17.07145882	18.46517944	118.1381912	118.9891891	119.5678253
NM_001037325	CEP112	2.100415707	2.677186966	3.051062346	0.362363786	0.968844295	0.667094946	1.812711954	1.809103012	1.849768162
NM_001199165	CEP112	3.461830378	3.685377359	3.552148342	1.116144419	1.34289515	1.223796844	2.777777433	2.58038044	2.700990677
NM_145036	CEP112	3.433027267	3.567000866	3.410980225	1.053285956	1.270877123	1.125994682	2.634512663	2.420887232	2.588221073
NM_000042	APOH	0	0	0	0	0	0	0	0	0
NM_002737	PRKCA	7.827580452	8.07535553	7.802461147	4.355157852	4.182676792	3.953681946	8.822999954	8.481892586	8.843297005
NR_030364	MIR634	0	0	0	0	0	0	0	0	0
NM_145811	CACNG5	0	0	0	0	0	0	0	0	0
NM_014405	CACNG4	0.521123528	0.518640161	0.402604222	0.027700229	0.177747637	0.10498938	0.720560908	0.785758615	0.653651237
NM_000727	CACNG1	0	0	0	0	0	0	0	0	0
NM_014877	HELZ	2.53948307	2.982796669	2.706293344	2.431972027	2.380507231	2.298834562	2.491594315	2.147547245	2.464780331
NM_002816	PSMD12	51.5893364	48.23987579	50.32123947	42.24508286	50.38210297	45.23248291	53.11009598	52.34324265	53.92895126
NM_174871	PSMD12	50.78483582	48.13470459	49.92115402	42.22746277	50.33820724	45.31406784	53.13869476	52.28936768	53.97420502
NM_012417	PITPNC1	1.167532563	1.038846254	1.249905825	1.193729997	1.553134441	1.547954798	1.201925516	1.026642442	1.157071471
NM_181671	PITPNC1	1.267111063	1.102494836	1.301334262	1.26841557	1.619861364	1.615982294	1.276505709	1.066716433	1.228868484
NM_015462	NOL11	37.91532516	38.22444916	38.44009018	33.08376694	36.39661407	36.68638611	38.07767868	36.68218613	37.70081329
NR_003706	SNORA38B	0	0	0	0	0	0	0	0	0
NM_004459	BPTF	6.84863472	7.320559502	7.101330757	4.604962349	4.583455563	5.228302956	6.794901848	6.386193275	6.646626949
NM_182641	BPTF	6.869749069	7.35243082	7.089962006	4.600854874	4.59927845	5.208585262	6.767504692	6.297084808	6.598799229
NM_181655	C17orf58	9.179156303	8.661725998	6.936665058	10.96547031	10.76190376	11.47642517	7.692991734	8.003900528	8.243088722
NM_181656	C17orf58	8.679657936	8.177177429	6.789574623	10.32736778	10.26519108	11.18365097	7.384668827	7.651198864	7.66493845
NM_002266	KPNA2	215.7826996	225.9971924	227.9909668	232.4189911	240.072113	241.7125854	235.414093	237.0644989	233.0068512
NR_027418	LINC00674	11.23899651	11.04798412	10.41452312	4.87239933	4.811450958	5.083350658	10.8324194	10.22390461	10.61621189
NR_027283	LOC440461	0.147016317	0	0.144912854	0.028914114	0.030922821	0.031311497	0.057856731	0.032807693	0.055697605
NM_001033569	AMZ2	35.24194336	37.12924957	37.70760345	47.4060173	51.94550705	49.60619354	33.20722961	34.2229538	35.11027527
NM_001033570	AMZ2	35.23915863	37.19983292	37.71321106	47.47251129	52.09152985	49.70948029	33.23377609	34.16763687	35.11250687
NM_001033571	AMZ2	35.9472847	37.87236404	38.46229553	48.35481644	52.98515701	50.59902191	33.87184906	34.90790176	35.81298447
NM_001033572	AMZ2	35.94646835	37.94649506	38.4701767	48.42536163	53.13709259	50.70723343	33.90083313	34.85343552	35.817276
NM_001033574	AMZ2	27.76596069	29.28421021	29.37256813	37.8784523	40.03168488	38.22752762	25.37001801	26.89182854	26.93144417
NM_016627	AMZ2	29.03453255	29.89175415	30.25449562	38.72449875	40.9785347	39.64886856	26.38116455	27.49599648	27.89241982
NM_014960	ARSG	2.668361902	2.673003435	2.698946953	2.658272028	2.164307356	2.730102777	2.985595465	2.490826368	3.105433226
NM_001174166	SLC16A6	8.30606842	8.035511017	9.090230942	5.909708977	5.986267567	6.087525845	13.15919018	11.59835339	12.43672657
NM_004694	SLC16A6	8.531155586	8.276982307	9.379374504	6.080952644	6.145054817	6.289488792	13.53368473	11.89865971	12.76566505
NM_001267727	ARSG	2.806750059	2.811873913	2.858201265	2.668664932	2.169868231	2.810758352	3.163743973	2.654709339	3.204123259
NM_017983	WIPI1	7.181150913	7.271876335	7.00415659	9.530808449	9.717609406	9.385199547	8.497962952	9.217308044	8.941840172
NR_030365	MIR635	0	0	0	0	0	0	0	0	0
NM_212471	PRKAR1A	57.45207214	58.08818436	58.07978058	67.06330872	70.70506287	69.12453461	51.0359993	49.3643074	50.27341843
NM_002734	PRKAR1A	58.05423355	58.60126877	58.56572342	67.76054382	71.44314575	69.64024353	51.42988968	49.70280838	50.62319946
NM_212472	PRKAR1A	57.60087585	58.1035614	58.06830978	67.22409058	70.83636475	69.06287384	50.99308777	49.29543686	50.20578384
NM_001243746	FAM20A	0	0	0.021159016	0.010554519	0.011287758	0.011429637	0.042238887	0.023951586	0
NM_017565	FAM20A	0	0	0.022277597	0.01111249	0.011884491	0.01203387	0.044471867	0.025217798	0
NR_027751	FAM20A	0	0	0.02572575	0.012832494	0.013723986	0.013896487	0.051355276	0.029121039	0
NM_007168	ABCA8	0	0	0	0	0	0	0	0	0
NM_080283	ABCA9	0.007666967	0.022891292	0.015114542	0.007539421	0.016126392	0.008164545	0.007543137	0.025664043	0.021784917
NM_080284	ABCA6	0	0	0	0	0.009593315	0	0	0	0
NR_049834	MIR4524B	0	0	0	0	0	0	0	0	0
NR_039750	MIR4524A	0	0	0	0	0	0	0	0	0
NM_080282	ABCA10	0.015261274	0.007594274	0.00752146	0.030014781	0.056174919	0.02437757	0	0.017028287	0.007227229
NM_018672	ABCA5	0.752143681	0.956492543	0.695045888	1.14026475	1.131590128	1.268181801	0.709162593	0.524518788	0.737115622
NM_172232	ABCA5	0.809393346	0.999570549	0.751225293	1.231655717	1.230234504	1.365234256	0.767257988	0.553730667	0.805772841
NM_002758	MAP2K6	0.361869365	0.154347822	0.203823939	0.025417814	0.108734511	0	0	0.028840581	0
NM_001270422	KCNJ16	0	0	0	0	0	0	0	0	0
NM_018658	KCNJ16	0	0	0	0	0	0	0	0	0
NM_170741	KCNJ16	0	0	0	0	0	0	0	0	0
NR_036534	KCNJ2-AS1	0.05934836	0	0	0.038907368	0.02080516	0	0.019463271	0	0
NM_000891	KCNJ2	0	0.008926725	0	0.008820254	0.009433011	0.009551576	0	0	0.008495281
NM_000346	SOX9	43.22563553	40.56312561	37.23286438	24.83976173	24.88651466	27.1347084	25.91519356	24.60850525	24.15718079
NR_036488	LINC00673	11.94361305	10.90678978	11.70943356	21.59550285	21.74514198	20.49130249	9.350028038	7.857377529	8.656462669
NR_033876	LINC00511	1.194408417	1.082581282	0.693777502	4.257702351	3.701113462	3.793059826	0.734448433	0.642552793	0.565631926
NM_001159770	SLC39A11	2.917327881	3.24907136	2.926937342	4.576412201	4.054268837	4.659988403	3.485254526	3.235732555	3.53610754
NM_139177	SLC39A11	2.904522657	3.204128981	2.897459269	4.507984161	4.066704273	4.620901585	3.442905426	3.201774359	3.480142593
NM_001050	SSTR2	0.048896316	0.048663307	0.048196726	0.112193398	0.085705459	0.05206963	0.016035529	0.054557737	0.030874215
NM_018714	COG1	9.824324608	9.3496418	9.11874485	10.27154446	10.31529903	10.17365837	9.681316376	9.060828209	8.912837982
NM_001098832	FAM104A	13.90070724	12.40273952	12.41572952	21.74611855	21.95503235	19.45211792	12.59000015	12.09458828	13.02323151
NM_032837	FAM104A	14.14230251	12.64529324	12.62518787	22.13017845	22.26480293	19.79486465	12.76982117	12.3452282	13.29746437
NM_001100621	C17orf80	8.181568146	8.591919899	8.0779953	9.929014206	10.9929018	10.59200382	7.443701267	7.342782021	7.399161816
NM_001100622	C17orf80	7.683520794	8.219279289	7.754991055	10.33818817	10.52414131	10.33795452	7.672588348	6.904723644	7.560565948
NM_017941	C17orf80	8.031680107	8.521896362	8.021450996	9.830156326	10.91795731	10.50384235	7.418699265	7.258172512	7.443612576
NM_001129885	CPSF4L	0.149334028	0.074311197	0	0	0.157051608	0.07951282	0.146922126	0.166624546	0.070719607
NM_012121	CDC42EP4	9.440693855	8.387915611	8.875657082	28.21858978	26.7219944	26.39428139	8.108031273	8.343585968	7.805451393
NM_001144952	SDK2	0.054067776	0.031389236	0.048853014	0.013292079	0.0142155	0.014394178	0.008865754	0.020109324	0.025604691
NR_027146	LINC00469	0	0	0	0	0	0	0	0	0
NR_040020	LOC400620	0	0	0	0	0	0	0	0	0
NM_000999	RPL38	751.6326904	742.4088745	776.8353271	1129.96167	1193.556885	1123.386353	833.3391724	839.0723877	832.0046387
NM_001035258	RPL38	825.1868286	815.1940308	852.8623047	1240.742188	1310.572266	1233.378174	914.9059448	921.0324707	913.4455566
NR_026914	MGC16275	0.213845134	0.17413044	0.114973925	0.305872947	0.408903033	0.351936221	0.229517803	0.173530921	0.23936525
NM_032646	TTYH2	0.322531164	0.293081671	0.317916512	0.579172015	0.471929878	0.328529894	0.538067639	0.375521928	0.318761706
NM_052869	TTYH2	0.281991273	0.251105636	0.26332736	0.496221274	0.468259901	0.205463082	0.423456162	0.347761542	0.253026277
NM_001172810	DNAI2	0	0	0	0	0	0	0	0	0
NM_023036	DNAI2	0	0	0	0	0	0	0	0	0
NM_153209	KIF19	0	0	0	0	0	0.014121547	0.01304675	0.014796334	0
NM_001080466	BTBD17	0	0	0	0	0	0	0	0	0
NM_181790	GPR142	0	0	0	0	0	0	0	0	0
NM_022036	GPRC5C	15.75710201	14.72974491	13.56511402	4.964796543	5.052786827	5.072938442	10.65553856	10.08552551	9.197393417
NM_018653	GPRC5C	18.12935638	17.17119408	15.38439369	5.507551193	5.750591755	5.709806442	12.19570732	11.55065155	10.76010418
NM_001256841	CD300A	0	0	0.030642448	0.061140142	0	0.033104759	0	0	0
NM_007261	CD300A	0	0.025398493	0.025154972	0.050191119	0	0.027176332	0	0	0
NM_174892	CD300LB	0	0	0	0	0	0	0	0	0
NM_006678	CD300C	0.030440807	0.090887234	0.090015814	0.029934401	0.096041963	0	0.119796619	0.135861486	0.057662997
NM_001115152	CD300LD	0	0	0	0	0	0	0	0	0
NM_152460	C17orf77	0	0	0	0	0	0	0	0	0
NM_181449	CD300E	0	0	0	0	0.014413106	0	0	0.015291643	0
NM_175738	RAB37	0.285573751	0.268423259	0.187658563	0.670854986	0.533923924	0.895426631	0.078044839	0.053106442	0.135238171
NM_139018	CD300LF	0	0	0	0	0	0	0	0	0
NM_001163989	RAB37	0.327697814	0.291806072	0.221006334	0.797135592	0.634850681	1.010161877	0.084843464	0.057732638	0.147019014
NM_001006638	RAB37	0.346109211	0.308200926	0.233423352	0.824008703	0.670519233	1.066916943	0.089610308	0.060976297	0.155279145
NM_001163990	RAB37	0.342216492	0.321664244	0.224880129	0.80391711	0.639826179	1.073032022	0.093524814	0.063639961	0.162062287
NM_004252	SLC9A3R1	49.98697281	42.11712646	43.08328247	54.45739746	48.96648788	49.47988892	41.65887451	43.39515686	42.192276
NR_037409	MIR3615	0.555282295	0.552636147	0	0	0.583979309	1.182639003	1.092627764	1.239150405	1.051852584
NM_015654	NAT9	19.06617165	20.4369278	19.30131149	23.41090393	24.68503761	24.58375359	20.71010399	21.73370743	21.37701035
NM_017728	TMEM104	3.946959019	3.756040812	3.780190229	4.071362019	4.290015697	4.463098526	3.432838917	3.813734055	3.314365387
NM_000835	GRIN2C	0.011329634	0.033826932	0.022335067	0.044564627	0.01191515	0.02412983	0.022293298	0.012641427	0.042922691
NM_001258012	FDXR	13.97423649	11.70918369	11.73892021	12.91536903	11.464221	11.30148983	11.78783512	12.80599022	12.59870434
NM_001258013	FDXR	13.86210632	11.80085182	11.83229637	12.93429661	11.57023811	11.22100544	11.95448685	13.01202106	12.75876904
NM_001258014	FDXR	14.73454571	12.5177002	12.62821674	13.82500744	12.24377441	11.95489597	12.63016701	13.71497631	13.46331692
NM_001258015	FDXR	14.76962757	12.62662411	12.77565956	13.68859482	12.27648354	11.78882408	12.83264351	13.72800064	13.39187813
NM_001258016	FDXR	13.10806561	11.44120121	11.38360214	12.34425545	11.33967686	11.08821106	11.28431129	12.4731884	12.44011307
NM_004110	FDXR	14.7393713	12.36759567	12.42436028	13.64451218	12.13362122	11.90726376	12.47612953	13.52538204	13.28620815
NM_024417	FDXR	14.82895565	12.48582077	12.54312706	13.7497139	12.24960899	12.0210886	12.59539318	13.65467358	13.41321468
NR_047576	FDXR	14.15423775	11.97740555	12.03066063	13.10424709	11.70874023	11.46676636	11.96022415	12.99326897	12.75987816
NM_178128	FADS6	0	0	0	0	0	0	0	0	0
NM_173477	USH1G	0.21706064	0.216026261	0.200582832	0.026681207	0	0.057786904	0.106777437	0.045411155	0.141339913
NM_178160	OTOP2	0.022500958	0.022393731	0.022179022	0	0.023663808	0	0.044275086	0	0.042622808
NM_178233	OTOP3	0	0	0	0	0	0	0	0	0
NM_030630	HID1	2.963333368	2.93482542	2.578971863	0.881318152	1.064163327	1.139112711	2.645257711	2.548378468	2.519158363
NM_014603	CDR2L	9.352883339	8.72314167	8.787765503	9.452771187	9.016553879	8.503753662	9.417072296	10.13066006	8.923181534
NM_001545	ICT1	47.04548645	43.1018486	48.05175018	66.63795471	73.98399353	68.47600555	49.31368256	49.73306656	53.92808533
NM_001003785	ATP5H	157.4891663	173.0856476	172.0321655	208.8531799	235.3712463	229.7243958	192.7097321	190.71875	188.0970612
NM_006356	ATP5H	158.5982666	171.2150269	170.5686798	206.9026794	232.3036041	227.7796936	194.7020721	191.607132	189.8636322
NM_015353	KCTD2	6.649422646	7.722858429	7.211001873	5.305552483	5.948913574	6.538413525	6.567732811	6.777965069	6.64433527
NM_001271765	SLC16A5	16.31076431	17.2341938	15.25109768	13.84901619	13.55167866	14.02808094	15.45821857	15.47340775	16.19706917
NM_004695	SLC16A5	16.86253738	17.79256248	15.69380283	14.29316139	14.01011467	14.50263309	15.98115063	15.99685478	16.74499702
NM_024585	ARMC7	7.748617172	7.643846989	6.517848015	6.033203602	5.592027664	5.904294491	5.186641693	5.451154709	5.466565609
NM_001252377	NT5C	23.66418076	20.85161591	20.65169144	28.03812599	27.37586021	25.26142311	23.28197861	22.47570038	22.0851326
NM_014595	NT5C	25.0886631	22.4571228	22.59011269	29.23821259	28.50880814	27.36196518	25.52775764	24.67035675	24.2882309
NR_045513	NT5C	24.08324623	20.88342667	21.01224899	27.99705505	26.68202972	26.25563431	23.88195229	22.77443314	22.85520744
NM_001002032	HN1	94.72462463	87.33958435	92.79708099	130.9492035	143.2921143	140.3749847	101.9730606	107.2946701	104.7950516
NM_001002033	HN1	90.17784119	83.16733551	88.26955414	124.8606186	136.5922394	133.6654053	97.38600922	102.4952774	99.77147675
NM_016185	HN1	95.26126099	87.78009796	93.39267731	131.8058624	144.2312164	141.2562866	102.8366776	108.1764374	105.3435898
NM_001005849	SUMO2	226.4328308	219.5010681	221.5164185	267.3520813	305.859436	298.73172	228.5136414	213.4972534	234.1176147
NM_006937	SUMO2	230.1275482	226.8208618	228.4877472	276.4789734	309.9368896	305.5801392	234.5700684	220.3147888	240.0666046
NM_024844	NUP85	26.79915619	28.46064186	28.12594795	30.95796967	33.04271317	31.69943237	25.111763	26.17014694	26.59011078
NM_001172703	GGA3	8.479074478	9.033464432	8.713669777	9.476690292	9.467236519	10.51436138	7.815385818	8.488340378	7.429385662
NM_001172704	GGA3	8.681908607	9.000557899	8.492860794	9.653171539	9.666666031	10.66367626	7.587217331	8.256082535	7.568827629
NM_014001	GGA3	8.56733799	9.264627457	8.835487366	9.631951332	9.722837448	10.64844608	8.001227379	8.489230156	7.472524166
NM_138619	GGA3	8.597780228	9.189268112	8.892364502	9.594303131	9.684235573	10.64192009	7.980804443	8.578327179	7.517747402
NR_033345	GGA3	8.2864151	8.876734734	8.579779625	9.299225807	9.329957008	10.28641605	7.682691097	8.326594353	7.305513859
NM_015971	MRPS7	49.53863907	49.64235306	53.67582321	86.34992981	79.96141815	81.22097015	53.13877487	50.74124146	53.87194824
NM_001242498	MIF4GD	10.03094292	10.68429852	9.854355812	10.98573685	10.12595654	9.36009407	10.33102226	9.844791412	11.72486877
